FLOW_OUTcms,EVAPcms,TLOSScms,SED_OUTtons,SEDCONCmgL,ORGN_OUTkg,ORGP_OUTkg,NO3_OUTkg,NH4_OUTkg,NO2_OUTkg,MINP_OUTkg,CHLA_OUTkg,CBOD_OUTkg,DISOX_OUTkg,TOTNkg
22.20292747,8796.35013,99.094255691,6666.67535,731.13443819,64.374759668,635.373215063,218.592504396,53.13202954,65.862175793,4.832653129,64740.4443548,10616.6524247,1616.07228037,127.383537389
14.3618343,7836.7212,124.50234093,5501.61975,666.52246749,59.23913655,475.272719625,202.215669645,53.44171899,66.754541205,5.186888685,95624.7905164,8217.29855875,1378.81017945,122.89383744
8.44738608,7510.48032,69.068743408,4887.652,650.301971648,51.236811584,480.708064368,202.40338216,58.400712944,59.807848912,4.202365104,47976.0875496,7590.12543453,1371.90501067,107.493051344
11.9528011,5857.4374,52.26350727,3729.7943,477.48624648,36.07818558,357.72698481,159.34454938,42.98746263,50.07441414,2.38559629,33706.7912649,6156.69973078,1009.69879419,81.31396616
7.73408874,7809.55799,96.515812563,5756.79439,714.296527368,62.011271463,417.751882696,208.312940743,56.348964574,61.536720819,4.091338981,74437.7106315,7668.16997265,1361.67537639,119.03613864
15.53304259,6396.45201,60.493957446,4241.23973,554.779314804,44.183528948,300.291303689,180.364642159,46.993061999,57.030732577,2.866558123,41982.6907402,6267.24032498,1065.76609977,97.304270375
9.06464554,6548.30326,56.090764278,4083.86573,569.205343734,44.734420216,460.453473439,181.271733662,47.931545197,54.575145578,3.139822137,37487.9023561,6405.63537272,1225.25750755,94.203799346
19.08649635,7649.25228,73.920058743,5133.69358,627.474367945,50.794014733,482.497347026,205.102048826,54.151675025,64.231005855,3.191096114,43421.5093232,8029.69316634,1333.29349143,110.034200973
18.08092702,7263.03151,77.546247654,4881.27263,661.215146413,54.400750329,485.167394362,204.994343066,56.863382365,67.3646728,3.822367516,53820.6569569,7926.29336936,1373.33838928,117.088999537
19.88508834,8084.33054,71.838793962,5272.08708,816.601311344,62.387754832,667.735331302,241.644743444,75.91550369,77.706946824,5.034217188,38501.3360171,8777.53858368,1748.09540342,132.805821018
6.98989066,2336.09083,13.204148015,1727.09281,151.141400335,10.61270959,95.182074792,45.95137816,15.143990527,13.050779616,0.483761813,6141.05131742,2668.0781085,298.748054682,22.443335299
19.98386808,9690.16422,102.328621872,6206.09448,747.243647556,66.40002903,678.049961556,244.045825704,60.47131893,89.57838975,5.831777976,63565.6514234,10452.1519142,1674.61827294,149.757388218
10.12362434,5015.23948,38.549037384,3641.80172,493.905386468,36.042878748,459.258957868,156.541221456,45.33714393,47.11329848,2.171200544,21590.7202928,5182.35672012,1133.79259578,79.949419224
6.36846503,2853.78898,15.771800269,1918.67491,237.868338978,16.775196862,238.891297097,72.868055485,23.764877456,21.616857365,1.035755379,8818.68930799,2954.17571494,557.95687964,36.263504253
9.2856643,3756.9097,25.59711134,2564.8733,260.19012424,20.8132548,199.1623494,82.35587465,23.1586737,26.22168355,1.37071717,15574.2014547,4072.94598144,545.16350819,44.71607842
12.08464488,5377.74336,35.94668352,3571.58208,478.505764704,31.681834272,351.778597368,146.672348328,49.840545216,40.8720378,1.924817928,16580.3585455,5676.03649721,1004.04794134,69.514462512
19.38297136,7631.83696,89.970166784,5289.29056,511.581667856,40.483042032,431.2973544,154.020249664,42.358871264,46.021948192,3.357905856,53661.5012182,8751.45611582,1108.42690435,83.35368928
11.5919215,4434.37975,32.862619975,3396.25125,449.7677864,29.8093824,344.0148375,135.545850625,42.9249192,30.704113625,1.394080275,18979.7073672,5170.68779113,956.987667925,58.7241876
21.97867542,8810.19036,75.368077998,6464.3163,740.589515712,53.765561436,496.583805615,228.575006835,63.639292704,57.342580623,4.177235343,39028.4409951,10388.3610462,1490.06351755,107.46852723
13.36556715,7645.79322,66.851149326,5227.00971,515.694446631,39.082825821,424.145742657,156.769492542,46.289635002,43.395572454,2.685829926,42174.5726576,8216.10077812,1121.59653676,79.690571454
9.6687039,5608.03402,54.886473534,3737.45096,422.363908856,30.140535806,378.76149079,138.379307552,43.34012777,42.102793732,2.056898334,36371.5937989,5790.55184321,974.495384384,70.030951758
11.19282424,5648.56669,59.098837616,4263.0692,456.321194758,34.074621412,377.840811894,148.925107045,43.028200527,37.554465026,2.387091993,39880.521206,5321.43055106,1010.75760743,69.478277323
7.72218786,5997.72664,72.129551506,4406.44618,595.146239944,44.23208586,340.765247794,185.738480336,46.220382758,47.976302192,3.277394806,47964.0798722,6234.1068747,1157.50039169,89.810215884
7.87878845,4323.09605,35.627671625,3262.714,339.467247015,23.989770545,343.01544849,106.35515436,29.30316688,28.110112225,1.59040661,20095.7193884,4483.94884899,806.31251324,49.85127355
16.38494802,7505.45238,98.421084592,4787.2864,642.649008864,49.76246118,466.349822128,191.445654558,54.46573991,51.209464526,3.941685908,66104.5563121,8045.37819094,1311.66652931,96.33608327
22.7079229,7523.16355,63.545688345,5230.2221,582.94927933,43.91725377,372.51615085,183.273979505,44.46041158,47.739745735,3.774669915,35481.2498415,8228.2166179,1172.20225993,89.32353516
8.38145585,7572.59655,87.911570313,5394.25478,640.05315326,52.717265419,412.285347305,205.99415035,49.856134833,52.984746822,4.372581809,61411.8036491,7743.35678924,1275.94458596,102.030906687
21.857552,10665.583,120.795247275,6796.01925,1009.2712103,78.454386725,748.89750865,318.8094408,83.563464175,85.73386645,6.0346395,83429.7521046,12054.4888067,2133.74481663,159.863741525
18.04748792,7413.28808,74.092341312,5292.38072,601.959239288,47.524392344,360.253665728,189.083834984,47.702370584,55.322311176,3.634711168,49921.7931021,8364.20554658,1170.33027681,98.987294824
6.27215816,3984.13432,30.936232316,2615.83236,281.287182372,20.381328836,190.62463586,96.603047388,27.42509782,27.990866128,1.244345216,18479.0333,4052.2334212,580.96163568,46.215294532
18.83737536,9607.11168,87.753327744,5539.6656,857.45355984,62.638920864,759.05729088,275.30881872,77.646013152,76.64209008,4.838225856,55356.2960817,10160.9259934,1919.06301629,133.67175408
22.23060604,8793.38548,99.664267644,6837.60474,712.769797778,61.204953058,539.048260054,210.30287564,50.8319924,60.408300404,4.544367916,64090.7435433,11096.3807651,1518.53773253,119.174172146
20.79090915,7880.6244,125.672086815,5652.537,657.45700548,56.92159638,406.69784199,198.852684525,52.30846764,61.85631606,4.931152545,96575.1897031,8495.10758134,1294.00511196,115.72938399
9.72721548,7586.77104,67.717009692,4994.37036,644.697294984,49.580107344,412.931088216,198.482930496,57.190745736,54.802740996,4.013523756,46400.6160161,7745.83830821,1288.04151424,100.662080508
11.725145,5802.663,52.58273932,3813.6676,465.62895824,34.55956534,310.79935995,153.91743336,41.4368336,45.445635,2.29847076,33150.4081438,6320.8784633,934.90623386,74.83809155
13.48795372,8054.13172,97.15975615,5853.43381,708.349413372,59.864115095,371.105288522,202.282174683,55.038277401,56.727592285,3.87914515,74124.5258566,8017.28799181,1302.16593414,112.361175074
16.30479158,6306.39232,61.332600468,4358.70666,542.609920134,42.16770902,265.719253372,174.222893308,45.334742344,51.90928213,2.808524984,41882.7460453,6434.90581927,997.633736958,89.597104478
10.5264861,6533.89581,56.147280267,4183.60345,553.174318983,42.328931502,398.728136989,172.756246741,46.450040429,49.265615932,3.005342925,36581.4186009,6582.77462428,1132.90112819,86.571731818
19.14534648,7656.6732,73.270332696,5238.7764,614.53289492,48.198208272,416.911595192,198.727670688,53.0655078,58.596629904,3.059738496,42094.5892638,8303.09107098,1248.71718502,102.096791424
19.42537226,7196.47498,77.48819432,4972.43316,647.608761594,51.67842229,416.4468317,198.959092996,55.088249444,61.090718356,3.65711572,53122.8659095,8151.34678358,1275.09094454,107.796707486
19.6374409,8012.63232,71.222471012,5360.30264,805.500235925,60.202551255,570.830266853,235.967153037,74.558285648,71.284374161,4.754486429,37377.9254116,9012.45952407,1625.20782416,124.037217612
7.0291399,2314.54112,13.28943016,1782.2606,148.055664844,10.214591054,83.79102402,44.248495612,14.83112554,12.009719096,0.45715384,6006.97724123,2791.61543858,281.716818034,21.05105519
24.1356476,9693.276,101.67972186,6364.6416,736.04092868,63.12761236,575.23770998,237.6315756,59.26188512,81.10833452,5.54437098,62242.2830929,10777.0760076,1559.30549072,138.87568718
10.86878738,5055.41984,38.80692224,3709.37778,490.012457498,35.103754152,405.87825378,153.475642626,44.35911744,43.410130392,2.098693258,21712.3718118,5367.26710212,1073.94011417,75.715870384
6.3859026,2775.2076,15.84016467,1978.1124,231.68495229,16.04474025,210.47207346,69.43485318,22.99802472,19.71503457,0.97123125,8655.61024911,3046.75535637,518.02147551,33.68239116
9.351825,3765.6682,25.713528638,2621.00482,253.880103134,19.604168402,176.041746384,79.100853125,22.534282211,23.770094712,1.306886371,14883.3152705,4229.12058164,509.952897503,40.995532907
