FOREST_COVER1,PCP1,FOREST_COVER2,PCP2,FOREST_COVER3,PCP3,FOREST_COVER4,PCP4,FOREST_COVER5,PCP5,FOREST_COVER6,PCP6,FOREST_COVER7,PCP7,FOREST_COVER8,PCP8,FOREST_COVER9,PCP9,FOREST_COVER10,PCP10,FOREST_COVER11,PCP11,FOREST_COVER12,PCP12,FOREST_COVER13,PCP13,FOREST_COVER14,PCP14,FOREST_COVER15,PCP15,FOREST_COVER16,PCP16,FOREST_COVER17,PCP17,FOREST_COVER18,PCP18,FOREST_COVER19,PCP19,FOREST_COVER20,PCP20,FOREST_COVER21,PCP21,FOREST_COVER22,PCP22,FOREST_COVER23,PCP23,FOREST_COVER24,PCP24,FOREST_COVER25,PCP25,FOREST_COVER26,PCP26,FOREST_COVER27,PCP27,FOREST_COVER28,PCP28,FOREST_COVER29,PCP29,FOREST_COVER30,PCP30,FOREST_COVER31,PCP31
20.194,827.8,23.456,827.801,37.973,827.8,23.759,827.8,44.363,827.8,68.013,827.8,18.946,827.8,28.687,827.8,11.886,827.799,46.124,827.8,25.022,827.8,24.222,827.8,52.343,827.8,9.976,827.8,12.105,827.801,12.054,827.799,20.325,827.8,6.807,827.8,11.438,827.8,3.176,827.8,30.973,827.8,25.132,827.8,8.856,827.799,21.489,827.801,13.486,827.801,9.859,827.8,33.819,827.8,17.139,827.799,32.957,827.8,46.498,827.8,43.523,827.799
18.857,1023.4,21.707,1023.401,37.149,1023.4,22.673,1023.399,43.59,1023.4,66.574,1023.4,17.356,1023.4,26.898,1023.399,10.27,1023.4,43.317,1181.699,23.294,1023.4,23.156,1181.7,51.82,1023.4,9.337,1023.4,11.523,1181.7,10.665,1181.699,19.33,1181.701,6.538,1181.7,10.664,1181.7,2.818,1023.4,29.466,1181.7,22.752,1023.399,8.705,1181.7,20.059,1181.701,12.645,1115.901,10.515,1030.699,32.092,1030.701,15.486,1030.698,32.048,1030.7,45.714,1030.699,42.285,1030.7
18.857,909.2,21.707,909.201,37.149,909.2,22.673,909.2,43.59,909.2,66.574,909.2,17.356,909.2,26.898,909.199,10.27,909.2,43.317,949.799,23.294,909.2,23.156,949.8,51.82,909.2,9.337,909.2,11.523,949.8,10.665,949.799,19.33,949.801,6.538,949.8,10.664,949.8,2.818,909.2,29.466,949.8,22.752,909.2,8.705,949.8,20.059,949.801,12.645,982.901,10.515,954.399,32.092,954.401,15.486,954.398,32.048,954.4,45.714,954.399,42.285,954.4
18.857,1061.8,21.707,1061.801,37.149,1061.8,22.673,1061.8,43.59,1061.8,66.574,1061.8,17.356,1061.8,26.898,1061.799,10.27,1061.8,43.317,1069.599,23.294,1061.8,23.156,1069.6,51.82,1061.8,9.337,1061.8,11.523,1069.6,10.665,1069.599,19.33,1069.601,6.538,1069.6,10.664,1069.6,2.818,1061.801,29.466,1069.6,22.752,1061.799,8.705,1069.6,20.059,1069.601,12.645,1164.301,10.515,956.299,32.092,956.3,15.486,956.298,32.048,956.3,45.714,956.299,42.285,956.3
18.857,883.4,21.707,883.401,37.149,883.4,22.673,883.399,43.59,883.4,66.574,883.4,17.356,883.4,26.898,883.399,10.27,883.4,43.317,835.399,23.294,883.4,23.156,835.4,51.82,883.4,9.337,883.4,11.523,835.4,10.665,835.4,19.33,835.401,6.538,835.4,10.664,835.4,2.818,883.4,29.466,835.4,22.752,883.4,8.705,835.4,20.059,835.401,12.645,951.001,10.515,792.199,32.092,792.2,15.486,792.198,32.048,792.2,45.714,792.2,42.285,792.2
18.857,900.0,21.707,900.001,37.149,900.0,22.673,900.0,43.59,900.0,66.574,900.0,17.356,900.0,26.898,899.999,10.27,900.0,43.317,810.599,23.294,900.0,23.156,810.6,51.82,900.0,9.337,900.0,11.523,810.6,10.665,810.599,19.33,810.601,6.538,810.6,10.664,810.6,2.818,900.0,29.466,810.6,22.752,900.0,8.705,810.6,20.059,810.601,12.645,1054.901,10.515,844.499,32.092,844.5,15.486,844.498,32.048,844.5,45.714,844.5,42.285,844.5
18.857,1025.2,21.707,1025.201,37.149,1025.2,22.673,1025.2,43.59,1025.2,66.574,1025.2,17.356,1025.2,26.898,1025.199,10.27,1025.2,43.317,1106.799,23.294,1025.2,23.156,1106.799,51.82,1025.2,9.337,1025.2,11.523,1106.8,10.665,1106.799,19.33,1106.801,6.538,1106.8,10.664,1106.8,2.818,1025.2,29.466,1106.8,22.752,1025.199,8.705,1106.8,20.059,1106.801,12.645,1108.501,10.515,1149.799,32.092,1149.801,15.486,1149.798,32.048,1149.8,45.714,1149.799,42.285,1149.8
18.857,913.1,21.707,913.101,37.149,913.1,22.673,913.1,43.59,913.1,66.574,913.1,17.356,913.1,26.898,913.099,10.27,913.1,43.317,920.799,23.294,913.1,23.156,920.8,51.82,913.1,9.337,913.1,11.523,920.8,10.665,920.799,19.33,920.801,6.538,920.8,10.664,920.8,2.818,913.1,29.466,920.8,22.752,913.1,8.705,920.8,20.059,920.801,12.645,934.001,10.515,911.799,32.092,911.8,15.486,911.798,32.048,911.8,45.714,911.799,42.285,911.8
18.857,1016.5,21.707,1016.501,37.149,1016.5,22.673,1016.499,43.59,1016.5,66.574,1016.5,17.356,1016.5,26.898,1016.499,10.27,1016.5,43.317,781.899,23.294,1016.5,23.156,781.9,51.82,1016.5,9.337,1016.5,11.523,781.9,10.665,781.899,19.33,781.901,6.538,781.9,10.664,781.9,2.818,1016.5,29.466,781.9,22.752,1016.499,8.705,781.9,20.059,781.901,12.645,995.001,10.515,986.199,32.092,986.2,15.486,986.198,32.048,986.2,45.714,986.199,42.285,986.2
18.857,900.3,21.707,900.301,37.149,900.3,22.673,900.3,43.59,900.3,66.574,900.3,17.356,900.3,26.898,900.299,10.27,900.3,43.317,830.199,23.294,900.3,23.156,830.2,51.82,900.3,9.337,900.3,11.523,830.2,10.665,830.2,19.33,830.201,6.538,830.2,10.664,830.2,2.818,900.3,29.466,830.2,22.752,900.3,8.705,830.2,20.059,830.201,12.645,1051.901,10.515,937.799,32.092,937.801,15.486,937.798,32.048,937.8,45.714,937.799,42.285,937.8
18.857,1214.6,21.707,1214.601,37.149,1214.6,22.673,1214.599,43.59,1214.6,66.574,1214.6,17.356,1214.6,26.898,1214.599,10.27,1214.6,43.317,1020.999,23.294,1214.6,23.156,1021.0,51.82,1214.6,9.337,1214.599,11.523,1021.0,10.665,1020.999,19.33,1021.001,6.538,1021.0,10.664,1021.0,2.818,1214.601,29.466,1021.0,22.752,1214.599,8.705,1021.0,20.059,1021.001,12.645,1083.201,10.515,986.599,32.092,986.6,15.486,986.598,32.048,986.6,45.714,986.599,42.285,986.6
18.857,918.9,21.707,918.901,37.149,918.9,22.673,918.9,43.59,918.9,66.574,918.9,17.356,918.9,26.898,918.899,10.27,918.9,43.317,786.499,23.294,918.9,23.156,786.5,51.82,918.9,9.337,918.9,11.523,786.5,10.665,786.5,19.33,786.501,6.538,786.5,10.664,786.5,2.818,918.901,29.466,786.5,22.752,918.9,8.705,786.5,20.059,786.501,12.645,867.601,10.515,806.399,32.092,806.4,15.486,806.399,32.048,806.4,45.714,806.4,42.285,806.4
18.857,949.4,21.707,949.401,37.149,949.4,22.673,949.399,43.59,949.4,66.574,949.4,17.356,949.4,26.898,949.399,10.27,949.4,43.317,930.099,23.294,949.4,23.156,930.099,51.82,949.4,9.337,949.4,11.523,930.1,10.665,930.099,19.33,930.101,6.538,930.1,10.664,930.1,2.818,949.401,29.466,930.1,22.752,949.399,8.705,930.1,20.059,930.101,12.645,916.701,10.515,901.499,32.092,901.5,15.486,901.498,32.048,901.5,45.714,901.499,42.285,901.5
18.857,1201.7,21.707,1201.701,37.149,1201.7,22.673,1201.699,43.59,1201.7,66.574,1201.7,17.356,1201.7,26.898,1201.699,10.27,1201.7,43.317,1140.399,23.294,1201.7,23.156,1140.4,51.82,1201.7,9.337,1201.7,11.523,1140.4,10.665,1140.399,19.33,1140.401,6.538,1140.4,10.664,1140.4,2.818,1201.701,29.466,1140.4,22.752,1201.699,8.705,1140.4,20.059,1140.401,12.645,1171.001,10.515,1088.299,32.092,1088.301,15.486,1088.298,32.048,1088.3,45.714,1088.299,42.285,1088.3
18.857,946.0,21.707,946.001,37.149,946.0,22.673,945.999,43.59,946.0,66.574,946.0,17.356,946.0,26.898,945.999,10.27,946.0,43.317,966.399,23.294,946.0,23.156,966.4,51.82,946.0,9.337,946.0,11.523,966.4,10.665,966.399,19.33,966.401,6.538,966.4,10.664,966.4,2.818,946.0,29.466,966.4,22.752,945.999,8.705,966.4,20.059,966.401,12.645,970.901,10.515,866.699,32.092,866.7,15.486,866.698,32.048,866.7,45.714,866.699,42.285,866.7
18.857,1056.7,21.707,1056.701,37.149,1056.7,22.673,1056.699,43.59,1056.7,66.574,1056.7,17.356,1056.7,26.898,1056.699,10.27,1056.7,43.317,1158.599,23.294,1056.7,23.156,1158.6,51.82,1056.7,9.337,1056.7,11.523,1158.6,10.665,1158.599,19.33,1158.601,6.538,1158.6,10.664,1158.6,2.818,1056.7,29.466,1158.6,22.752,1056.699,8.705,1158.6,20.059,1158.601,12.645,1001.101,10.515,932.499,32.092,932.5,15.486,932.498,32.048,932.5,45.714,932.499,42.285,932.5
18.857,1171.4,21.707,1171.401,37.149,1171.4,22.673,1171.399,43.59,1171.4,66.574,1171.4,17.356,1171.4,26.898,1171.399,10.27,1171.4,43.317,1120.899,23.294,1171.4,23.156,1120.9,51.82,1171.4,9.337,1171.4,11.523,1120.9,10.665,1120.899,19.33,1120.901,6.538,1120.9,10.664,1120.9,2.818,1171.401,29.466,1120.9,22.752,1171.399,8.705,1120.9,20.059,1120.901,12.645,1166.001,10.515,1165.999,32.092,1166.0,15.486,1165.998,32.048,1166.0,45.714,1165.999,42.285,1166.0
18.857,904.2,21.707,904.201,37.149,904.2,22.673,904.2,43.59,904.2,66.574,904.2,17.356,904.2,26.898,904.199,10.27,904.2,43.317,942.699,23.294,904.2,23.156,942.7,51.82,904.2,9.337,904.2,11.523,942.7,10.665,942.699,19.33,942.701,6.538,942.7,10.664,942.7,2.818,904.201,29.466,942.7,22.752,904.199,8.705,942.7,20.059,942.701,12.645,948.401,10.515,948.399,32.092,948.4,15.486,948.398,32.048,948.4,45.714,948.4,42.285,948.4
18.857,1082.7,21.707,1082.701,37.149,1082.7,22.673,1082.699,43.59,1082.7,66.574,1082.7,17.356,1082.7,26.898,1082.699,10.27,1082.7,43.317,920.199,23.294,1082.7,23.156,920.2,51.82,1082.7,9.337,1082.7,11.523,920.2,10.665,920.199,19.33,920.201,6.538,920.2,10.664,920.2,2.818,1082.701,29.466,920.2,22.752,1082.699,8.705,920.2,20.059,920.201,12.645,1025.601,10.515,1025.599,32.092,1025.6,15.486,1025.598,32.048,1025.6,45.714,1025.599,42.285,1025.6
18.857,1071.8,21.707,1071.801,37.149,1071.8,22.673,1071.799,43.59,1071.8,66.574,1071.8,17.356,1071.8,26.898,1071.799,10.27,1071.8,43.317,944.999,23.294,1071.8,23.156,945.0,51.82,1071.8,9.337,1071.799,11.523,945.0,10.665,944.999,19.33,945.001,6.538,945.0,10.664,945.0,2.818,1071.801,29.466,945.0,22.752,1071.799,8.705,945.0,20.059,945.001,12.645,948.701,10.515,948.699,32.092,948.7,15.486,948.698,32.048,948.7,45.714,948.699,42.285,948.7
18.857,1205.4,21.707,1205.401,37.149,1205.4,22.673,1205.399,43.59,1205.4,66.574,1205.4,17.356,1205.4,26.898,1205.399,10.27,1205.4,43.317,1182.799,23.294,1205.4,23.156,1182.799,51.82,1205.4,9.337,1205.399,11.523,1182.8,10.665,1182.799,19.33,1182.801,6.538,1182.8,10.664,1182.8,2.818,1205.401,29.466,1182.8,22.752,1205.4,8.705,1182.8,20.059,1182.801,12.645,1070.401,10.515,1070.399,32.092,1070.401,15.486,1070.398,32.048,1070.4,45.714,1070.399,42.285,1070.4
18.857,868.1,21.707,868.101,37.149,868.1,22.673,868.1,43.59,868.1,66.574,868.1,17.356,868.1,26.898,868.099,10.27,868.1,43.317,756.299,23.294,868.1,23.156,756.3,51.82,868.1,9.337,868.1,11.523,756.3,10.665,756.299,19.33,756.301,6.538,756.3,10.664,756.3,2.818,868.1,29.466,756.3,22.752,868.099,8.705,756.3,20.059,756.301,12.645,802.201,10.515,802.199,32.092,802.2,15.486,802.198,32.048,802.2,45.714,802.199,42.285,802.2
18.857,994.6,21.707,994.601,37.149,994.6,22.673,994.6,43.59,994.6,66.574,994.6,17.356,994.6,26.898,994.599,10.27,994.6,43.317,900.399,23.294,994.6,23.156,900.4,51.82,994.6,9.337,994.6,11.523,900.4,10.665,900.399,19.33,900.401,6.538,900.4,10.664,900.4,2.818,994.601,29.466,900.4,22.752,994.599,8.705,900.4,20.059,900.401,12.645,876.901,10.515,876.899,32.092,876.901,15.486,876.898,32.048,876.9,45.714,876.899,42.285,876.9
18.857,1144.0,21.707,1144.001,37.149,1144.0,22.673,1144.0,43.59,1144.0,66.574,1144.0,17.356,1144.0,26.898,1143.999,10.27,1144.0,43.317,1040.599,23.294,1144.0,23.156,1040.6,51.82,1144.0,9.337,1144.0,11.523,1040.6,10.665,1040.599,19.33,1040.601,6.538,1040.6,10.664,1040.6,2.818,1144.001,29.466,1040.6,22.752,1143.999,8.705,1040.6,20.059,1040.601,12.645,1071.401,10.515,1071.399,32.092,1071.4,15.486,1071.398,32.048,1071.4,45.714,1071.399,42.285,1071.4
18.857,1007.7,21.707,1007.701,37.149,1007.7,22.673,1007.7,43.59,1007.7,66.574,1007.7,17.356,1007.7,26.898,1007.699,10.27,1007.7,43.317,970.399,23.294,1007.7,23.156,970.4,51.82,1007.7,9.337,1007.7,11.523,970.4,10.665,970.399,19.33,970.401,6.538,970.4,10.664,970.4,2.818,1007.701,29.466,970.4,22.752,1007.7,8.705,970.4,20.059,970.401,12.645,1044.301,10.515,1044.299,32.092,1044.301,15.486,1044.298,32.048,1044.3,45.714,1044.299,42.285,1044.3
18.857,1149.1,21.707,1149.101,37.149,1149.1,22.673,1149.099,43.59,1149.1,66.574,1149.1,17.356,1149.1,26.898,1149.099,10.27,1149.1,43.317,1031.599,23.294,1149.1,23.156,1031.6,51.82,1149.1,9.337,1149.099,11.523,1031.6,10.665,1031.599,19.33,1031.601,6.538,1031.6,10.664,1031.6,2.818,1149.1,29.466,1031.6,22.752,1149.099,8.705,1031.6,20.059,1031.601,12.645,1169.601,10.515,1169.599,32.092,1169.601,15.486,1169.598,32.048,1169.6,45.714,1169.599,42.285,1169.6
18.857,1301.4,21.707,1301.401,37.149,1301.4,22.673,1301.399,43.59,1301.4,66.574,1301.4,17.356,1301.4,26.898,1301.399,10.27,1301.4,43.317,1162.299,23.294,1301.4,23.156,1162.299,51.82,1301.4,9.337,1301.4,11.523,1162.3,10.665,1162.299,19.33,1162.301,6.538,1162.3,10.664,1162.3,2.818,1301.401,29.466,1162.3,22.752,1301.399,8.705,1162.3,20.059,1162.301,12.645,1133.401,10.515,1133.399,32.092,1133.401,15.486,1133.398,32.048,1133.4,45.714,1133.399,42.285,1133.4
18.857,900.5,21.707,900.501,37.149,900.5,22.673,900.5,43.59,900.5,66.574,900.5,17.356,900.5,26.898,900.5,10.27,900.5,43.317,900.499,23.294,900.5,23.156,900.5,51.82,900.5,9.337,900.5,11.523,900.5,10.665,900.499,19.33,900.501,6.538,900.5,10.664,900.5,2.818,900.5,29.466,900.5,22.752,900.5,8.705,900.5,20.059,900.501,12.645,900.501,10.515,900.499,32.092,900.5,15.486,900.498,32.048,900.5,45.714,900.5,42.285,900.5
18.857,998.2,21.707,998.201,37.149,998.2,22.673,998.199,43.59,998.2,66.574,998.2,17.356,998.2,26.898,998.199,10.27,998.2,43.317,998.199,23.294,998.2,23.156,998.2,51.82,998.2,9.337,998.2,11.523,998.2,10.665,998.199,19.33,998.201,6.538,998.2,10.664,998.2,2.818,998.201,29.466,998.2,22.752,998.2,8.705,998.2,20.059,998.201,12.645,998.201,10.515,998.199,32.092,998.201,15.486,998.198,32.048,998.201,45.714,998.199,42.285,998.2
18.857,892.6,21.707,892.601,37.149,892.6,22.673,892.6,43.59,892.6,66.574,892.6,17.356,892.6,26.898,892.599,10.27,892.6,43.317,892.599,23.294,892.6,23.156,892.6,51.82,892.6,9.337,892.6,11.523,892.6,10.665,892.599,19.33,892.601,6.538,892.6,10.664,892.6,2.818,892.6,29.466,892.6,22.752,892.599,8.705,892.6,20.059,892.601,12.645,892.601,10.515,892.599,32.092,892.6,15.486,892.598,32.048,892.6,45.714,892.599,42.285,892.6
18.857,952.9,21.707,952.901,37.149,952.9,22.673,952.899,43.59,952.9,66.574,952.9,17.356,952.9,26.898,952.899,10.27,952.9,43.317,952.899,23.294,952.9,23.156,952.9,51.82,952.9,9.337,952.9,11.523,952.9,10.665,952.899,19.33,952.901,6.538,952.9,10.664,952.9,2.818,952.901,29.466,952.9,22.752,952.899,8.705,952.9,20.059,952.901,12.645,952.901,10.515,952.899,32.092,952.9,15.486,952.898,32.048,952.9,45.714,952.899,42.285,952.9
18.857,827.8,21.707,827.801,37.149,827.8,22.673,827.799,43.59,827.8,66.574,827.8,17.356,827.8,26.898,827.799,10.27,827.8,43.317,827.799,23.294,827.8,23.156,827.8,51.82,827.8,9.337,827.8,11.523,827.8,10.665,827.799,19.33,827.801,6.538,827.8,10.664,827.8,2.818,827.8,29.466,827.8,22.752,827.8,8.705,827.8,20.059,827.801,12.645,827.801,10.515,827.799,32.092,827.8,15.486,827.798,32.048,827.8,45.714,827.799,42.285,827.8
17.609,1023.4,20.088,1023.401,36.344,1023.4,21.636,1023.399,42.831,1023.4,65.164,1023.4,15.899,1023.4,25.221,1023.399,8.874,1023.399,40.682,1181.699,21.685,1023.399,22.138,1181.699,51.303,1023.4,8.738,1023.4,10.968,1181.7,9.437,1181.699,18.384,1181.702,6.279,1181.699,9.942,1181.7,2.501,1023.401,28.032,1181.699,20.597,1023.399,8.556,1181.7,18.725,1181.701,11.856,1115.901,11.215,1030.699,30.453,1030.7,13.992,1030.699,31.163,1030.7,44.943,1030.699,41.082,1030.7
17.609,909.2,20.088,909.201,36.344,909.2,21.636,909.199,42.831,909.2,65.164,909.2,15.899,909.2,25.221,909.199,8.874,909.199,40.682,949.8,21.685,909.199,22.138,949.799,51.303,909.2,8.738,909.2,10.968,949.8,9.437,949.799,18.384,949.801,6.279,949.8,9.942,949.8,2.501,909.201,28.032,949.799,20.597,909.199,8.556,949.799,18.725,949.801,11.856,982.901,11.215,954.399,30.453,954.4,13.992,954.399,31.163,954.4,44.943,954.399,41.082,954.4
17.609,1061.8,20.088,1061.801,36.344,1061.8,21.636,1061.799,42.831,1061.8,65.164,1061.8,15.899,1061.8,25.221,1061.799,8.874,1061.799,40.682,1069.6,21.685,1061.799,22.138,1069.599,51.303,1061.8,8.738,1061.8,10.968,1069.6,9.437,1069.599,18.384,1069.601,6.279,1069.6,9.942,1069.6,2.501,1061.801,28.032,1069.599,20.597,1061.799,8.556,1069.599,18.725,1069.601,11.856,1164.301,11.215,956.299,30.453,956.3,13.992,956.299,31.163,956.3,44.943,956.299,41.082,956.3
17.609,883.4,20.088,883.401,36.344,883.4,21.636,883.399,42.831,883.4,65.164,883.4,15.899,883.4,25.221,883.399,8.874,883.399,40.682,835.4,21.685,883.399,22.138,835.399,51.303,883.4,8.738,883.4,10.968,835.4,9.437,835.399,18.384,835.401,6.279,835.4,9.942,835.4,2.501,883.401,28.032,835.399,20.597,883.4,8.556,835.4,18.725,835.401,11.856,951.001,11.215,792.199,30.453,792.2,13.992,792.199,31.163,792.2,44.943,792.199,41.082,792.2
17.609,900.0,20.088,900.0,36.344,900.0,21.636,900.0,42.831,900.0,65.164,900.0,15.899,900.0,25.221,899.999,8.874,899.999,40.682,810.6,21.685,899.999,22.138,810.599,51.303,900.0,8.738,900.0,10.968,810.6,9.437,810.599,18.384,810.601,6.279,810.6,9.942,810.6,2.501,900.001,28.032,810.599,20.597,900.0,8.556,810.6,18.725,810.601,11.856,1054.901,11.215,844.499,30.453,844.5,13.992,844.499,31.163,844.5,44.943,844.499,41.082,844.5
17.609,1025.2,20.088,1025.2,36.344,1025.2,21.636,1025.199,42.831,1025.2,65.164,1025.2,15.899,1025.2,25.221,1025.199,8.874,1025.198,40.682,1106.8,21.685,1025.199,22.138,1106.799,51.303,1025.2,8.738,1025.2,10.968,1106.8,9.437,1106.799,18.384,1106.802,6.279,1106.799,9.942,1106.8,2.501,1025.201,28.032,1106.799,20.597,1025.199,8.556,1106.8,18.725,1106.801,11.856,1108.501,11.215,1149.799,30.453,1149.8,13.992,1149.799,31.163,1149.8,44.943,1149.799,41.082,1149.8
17.609,913.1,20.088,913.101,36.344,913.1,21.636,913.099,42.831,913.1,65.164,913.1,15.899,913.1,25.221,913.099,8.874,913.099,40.682,920.8,21.685,913.099,22.138,920.799,51.303,913.1,8.738,913.1,10.968,920.8,9.437,920.799,18.384,920.801,6.279,920.8,9.942,920.8,2.501,913.101,28.032,920.799,20.597,913.1,8.556,920.8,18.725,920.801,11.856,934.001,11.215,911.799,30.453,911.8,13.992,911.799,31.163,911.8,44.943,911.799,41.082,911.8
17.609,1016.5,20.088,1016.501,36.344,1016.5,21.636,1016.499,42.831,1016.5,65.164,1016.5,15.899,1016.5,25.221,1016.499,8.874,1016.499,40.682,781.9,21.685,1016.499,22.138,781.899,51.303,1016.5,8.738,1016.5,10.968,781.9,9.437,781.899,18.384,781.901,6.279,781.9,9.942,781.9,2.501,1016.501,28.032,781.9,20.597,1016.499,8.556,781.9,18.725,781.901,11.856,995.001,11.215,986.199,30.453,986.2,13.992,986.199,31.163,986.2,44.943,986.199,41.082,986.2
17.609,900.3,20.088,900.301,36.344,900.3,21.636,900.299,42.831,900.3,65.164,900.3,15.899,900.3,25.221,900.299,8.874,900.299,40.682,830.2,21.685,900.299,22.138,830.199,51.303,900.3,8.738,900.3,10.968,830.2,9.437,830.199,18.384,830.201,6.279,830.2,9.942,830.2,2.501,900.301,28.032,830.199,20.597,900.299,8.556,830.2,18.725,830.201,11.856,1051.901,11.215,937.799,30.453,937.8,13.992,937.799,31.163,937.8,44.943,937.799,41.082,937.8
17.609,1214.6,20.088,1214.601,36.344,1214.6,21.636,1214.599,42.831,1214.6,65.164,1214.6,15.899,1214.6,25.221,1214.599,8.874,1214.598,40.682,1021.0,21.685,1214.599,22.138,1020.999,51.303,1214.6,8.738,1214.6,10.968,1021.0,9.437,1020.999,18.384,1021.001,6.279,1021.0,9.942,1021.0,2.501,1214.601,28.032,1020.999,20.597,1214.599,8.556,1020.999,18.725,1021.001,11.856,1083.201,11.215,986.599,30.453,986.6,13.992,986.599,31.163,986.6,44.943,986.599,41.082,986.6
17.609,918.9,20.088,918.901,36.344,918.9,21.636,918.899,42.831,918.9,65.164,918.9,15.899,918.9,25.221,918.899,8.874,918.899,40.682,786.5,21.685,918.899,22.138,786.499,51.303,918.9,8.738,918.9,10.968,786.5,9.437,786.499,18.384,786.501,6.279,786.5,9.942,786.5,2.501,918.901,28.032,786.499,20.597,918.9,8.556,786.5,18.725,786.501,11.856,867.601,11.215,806.399,30.453,806.4,13.992,806.399,31.163,806.4,44.943,806.399,41.082,806.4
17.609,949.4,20.088,949.401,36.344,949.4,21.636,949.399,42.831,949.4,65.164,949.4,15.899,949.4,25.221,949.399,8.874,949.399,40.682,930.1,21.685,949.399,22.138,930.099,51.303,949.4,8.738,949.4,10.968,930.1,9.437,930.099,18.384,930.101,6.279,930.1,9.942,930.1,2.501,949.401,28.032,930.099,20.597,949.399,8.556,930.1,18.725,930.101,11.856,916.701,11.215,901.499,30.453,901.5,13.992,901.499,31.163,901.5,44.943,901.499,41.082,901.5
17.609,1201.7,20.088,1201.701,36.344,1201.7,21.636,1201.699,42.831,1201.7,65.164,1201.7,15.899,1201.7,25.221,1201.699,8.874,1201.698,40.682,1140.4,21.685,1201.699,22.138,1140.399,51.303,1201.7,8.738,1201.7,10.968,1140.4,9.437,1140.399,18.384,1140.401,6.279,1140.399,9.942,1140.4,2.501,1201.701,28.032,1140.399,20.597,1201.699,8.556,1140.399,18.725,1140.401,11.856,1171.001,11.215,1088.299,30.453,1088.3,13.992,1088.299,31.163,1088.3,44.943,1088.299,41.082,1088.3
17.609,946.0,20.088,946.0,36.344,946.0,21.636,945.999,42.831,946.0,65.164,946.0,15.899,946.0,25.221,945.999,8.874,945.999,40.682,966.4,21.685,945.999,22.138,966.399,51.303,946.0,8.738,946.0,10.968,966.4,9.437,966.399,18.384,966.401,6.279,966.4,9.942,966.4,2.501,946.001,28.032,966.399,20.597,945.999,8.556,966.399,18.725,966.401,11.856,970.901,11.215,866.699,30.453,866.7,13.992,866.699,31.163,866.7,44.943,866.699,41.082,866.7
17.609,1056.7,20.088,1056.7,36.344,1056.7,21.636,1056.699,42.831,1056.7,65.164,1056.7,15.899,1056.7,25.221,1056.699,8.874,1056.698,40.682,1158.6,21.685,1056.699,22.138,1158.599,51.303,1056.7,8.738,1056.7,10.968,1158.6,9.437,1158.599,18.384,1158.601,6.279,1158.599,9.942,1158.6,2.501,1056.701,28.032,1158.599,20.597,1056.699,8.556,1158.599,18.725,1158.601,11.856,1001.101,11.215,932.499,30.453,932.5,13.992,932.499,31.163,932.5,44.943,932.499,41.082,932.5
17.609,1171.4,20.088,1171.401,36.344,1171.4,21.636,1171.399,42.831,1171.4,65.164,1171.4,15.899,1171.4,25.221,1171.399,8.874,1171.398,40.682,1120.9,21.685,1171.399,22.138,1120.899,51.303,1171.4,8.738,1171.4,10.968,1120.9,9.437,1120.899,18.384,1120.901,6.279,1120.9,9.942,1120.9,2.501,1171.401,28.032,1120.899,20.597,1171.399,8.556,1120.899,18.725,1120.901,11.856,1166.001,11.215,1165.999,30.453,1165.999,13.992,1165.999,31.163,1166.0,44.943,1165.999,41.082,1166.0
17.609,904.2,20.088,904.201,36.344,904.2,21.636,904.199,42.831,904.2,65.164,904.2,15.899,904.2,25.221,904.199,8.874,904.199,40.682,942.7,21.685,904.199,22.138,942.699,51.303,904.2,8.738,904.2,10.968,942.7,9.437,942.699,18.384,942.701,6.279,942.7,9.942,942.7,2.501,904.201,28.032,942.699,20.597,904.2,8.556,942.7,18.725,942.701,11.856,948.401,11.215,948.399,30.453,948.4,13.992,948.399,31.163,948.4,44.943,948.399,41.082,948.4
17.609,1082.7,20.088,1082.7,36.344,1082.7,21.636,1082.699,42.831,1082.7,65.164,1082.7,15.899,1082.7,25.221,1082.699,8.874,1082.699,40.682,920.2,21.685,1082.699,22.138,920.199,51.303,1082.7,8.738,1082.7,10.968,920.2,9.437,920.199,18.384,920.201,6.279,920.2,9.942,920.2,2.501,1082.701,28.032,920.199,20.597,1082.699,8.556,920.199,18.725,920.201,11.856,1025.601,11.215,1025.599,30.453,1025.6,13.992,1025.599,31.163,1025.6,44.943,1025.599,41.082,1025.6
17.609,1071.8,20.088,1071.801,36.344,1071.8,21.636,1071.799,42.831,1071.8,65.164,1071.8,15.899,1071.8,25.221,1071.799,8.874,1071.798,40.682,945.0,21.685,1071.799,22.138,944.999,51.303,1071.8,8.738,1071.8,10.968,945.0,9.437,944.999,18.384,945.001,6.279,945.0,9.942,945.0,2.501,1071.801,28.032,944.999,20.597,1071.799,8.556,945.0,18.725,945.001,11.856,948.701,11.215,948.699,30.453,948.7,13.992,948.699,31.163,948.7,44.943,948.699,41.082,948.7
